2401,36,360.00,-47653.59,-145313.68
2401,37,370.00,-47647.54,-145321.65
2401,38,380.01,-47641.45,-145329.58
2401,39,390.01,-47635.25,-145337.43
2402,1,9.99,-47864.69,-145034.49
2402,2,19.99,-47858.51,-145042.36
2402,3,29.99,-47852.57,-145050.40
2402,4,39.99,-47846.48,-145058.33
2402,5,49.99,-47840.34,-145066.22
2402,6,60.00,-47834.19,-145074.11
2402,7,70.00,-47828.15,-145082.09
2402,8,80.00,-47822.07,-145090.03
2402,9,90.01,-47815.93,-145097.93
2402,10,100.01,-47809.81,-145105.85
2402,11,110.02,-47803.70,-145113.77
2402,12,120.02,-47797.66,-145121.74
2402,13,130.03,-47791.48,-145129.61
2402,14,140.03,-47785.36,-145137.52
2402,15,150.03,-47779.23,-145145.42
2402,16,160.02,-47773.08,-145153.30
2402,17,170.02,-47767.01,-145161.24
2402,18,180.01,-47760.88,-145169.14
2402,19,190.01,-47754.80,-145177.08
2402,20,200.01,-47748.64,-145184.95
2402,21,210.00,-47742.55,-145192.87
2402,22,220.00,-47736.46,-145200.80
2402,23,230.00,-47730.37,-145208.73
2402,24,239.99,-47724.21,-145216.60
2402,25,249.99,-47718.09,-145224.51
2402,26,259.99,-47712.03,-145232.46
2402,27,269.99,-47705.94,-145240.40
2402,28,279.99,-47699.79,-145248.28
2402,29,289.99,-47693.75,-145256.25
2402,30,299.99,-47687.52,-145264.07
2402,31,309.99,-47681.44,-145272.02
2402,32,319.99,-47675.40,-145279.98
2402,33,329.99,-47669.21,-145287.84
2402,34,339.99,-47663.12,-145295.77
2402,35,349.99,-47657.00,-145303.68
2402,36,360.00,-47650.98,-145311.66
2402,37,370.00,-47644.86,-145319.58
2402,38,380.00,-47638.73,-145327.49
2402,39,390.00,-47632.53,-145335.33
2501,1,9.99,-47622.96,-145353.20
2501,2,19.98,-47616.70,-145360.98
2501,3,29.96,-47610.47,-145368.78
2501,4,39.94,-47604.45,-145376.75
2501,5,49.91,-47598.03,-145384.37
2501,6,59.88,-47591.65,-145392.03
2502,1,9.98,-47620.34,-145351.16
2502,2,19.95,-47614.13,-145358.96
2502,3,29.91,-47607.87,-145366.71
2502,4,39.86,-47601.71,-145374.52
2502,5,49.79,-47595.38,-145382.17
2502,6,59.71,-47589.01,-145389.78
2601,1,9.99,-47578.45,-145406.96
2601,2,19.93,-47571.77,-145414.32
2601,3,29.93,-47564.88,-145421.56
2601,4,39.85,-47558.03,-145428.74
2601,5,49.84,-47551.00,-145435.84
2601,6,59.76,-47543.87,-145442.73
2602,1,9.99,-47575.87,-145404.64
2602,2,19.84,-47569.25,-145411.94
2602,3,29.84,-47562.33,-145419.16
2602,4,39.66,-47555.60,-145426.30
2602,5,49.66,-47548.51,-145433.35
2602,6,59.45,-47541.46,-145440.15
2701,1,9.99,-47529.15,-145456.26
2701,2,19.98,-47521.80,-145463.03
2701,3,29.90,-47514.35,-145469.57
2701,4,39.89,-47506.86,-145476.19
2701,5,49.89,-47499.33,-145482.77
2701,6,59.89,-47491.82,-145489.37
2702,1,9.99,-47526.85,-145453.80
2702,2,19.97,-47519.57,-145460.62
2702,3,29.79,-47512.23,-145467.14
2702,4,39.78,-47504.68,-145473.69
2702,5,49.78,-47497.15,-145480.27
2702,6,59.78,-47489.63,-145486.85
2801,1,9.99,-47476.81,-145502.56
2801,2,19.99,-47469.17,-145509.01
2801,3,29.99,-47461.64,-145515.58
2801,4,39.99,-47453.98,-145522.01
2801,5,49.99,-47446.46,-145528.60
2802,1,9.99,-47474.57,-145499.97
2802,2,19.99,-47466.88,-145506.37
2802,3,29.99,-47459.37,-145512.96
2802,4,39.99,-47451.79,-145519.48
2802,5,49.99,-47444.19,-145525.99
2901,1,10.00,-47431.24,-145541.58
2902,1,10.00,-47429.15,-145539.16
2903,1,10.29,-47427.47,-145537.23
3001,1,10.00,-47416.23,-145554.80
3001,2,20.00,-47408.62,-145561.28
3001,3,30.00,-47401.17,-145567.96
3002,1,10.00,-47413.96,-145552.18
3002,2,19.99,-47406.43,-145558.75
3002,3,29.99,-47398.89,-145565.33
3003,1,10.00,-47411.70,-145549.56
3003,2,20.00,-47403.89,-145555.83
3003,3,30.00,-47396.25,-145562.28
3101,1,9.99,-47386.03,-145581.02
3101,2,20.00,-47378.48,-145587.58
3101,3,30.00,-47370.76,-145593.94
3101,4,40.00,-47363.28,-145600.58
3101,5,50.00,-47355.74,-145607.16
3101,6,60.01,-47348.19,-145613.72
3101,7,70.01,-47340.66,-145620.30
3101,8,80.01,-47333.02,-145626.76
3101,9,90.01,-47325.45,-145633.29
3102,1,10.00,-47383.80,-145578.45
3102,2,20.00,-47376.23,-145584.98
3102,3,30.00,-47368.67,-145591.53
3102,4,40.00,-47361.02,-145597.98
3102,5,50.00,-47353.50,-145604.57
3102,6,60.01,-47345.94,-145611.13
3102,7,70.01,-47338.37,-145617.67
3102,8,80.01,-47330.74,-145624.14
3102,9,90.02,-47323.22,-145630.73
3201,1,10.00,-47310.34,-145646.40
3201,2,19.96,-47303.00,-145653.15
3201,3,29.98,-47295.42,-145659.69
3201,4,39.94,-47287.94,-145666.27
3201,5,49.91,-47280.56,-145672.97
3201,6,59.97,-47273.20,-145679.84
3201,7,69.97,-47266.01,-145686.74
3201,8,79.91,-47258.86,-145693.69
3201,9,89.87,-47251.87,-145700.78
3201,10,99.93,-47244.79,-145707.92
3201,11,109.93,-47237.96,-145715.24
3201,12,119.98,-47231.21,-145722.67
3201,13,130.02,-47224.59,-145730.23
3201,14,140.08,-47218.08,-145737.90
3201,15,150.16,-47211.74,-145745.73
3202,1,10.00,-47308.10,-145643.82
3202,2,19.96,-47300.58,-145650.36
3202,3,30.04,-47293.09,-145657.09
3202,4,40.00,-47285.59,-145663.66
3202,5,49.98,-47278.32,-145670.49
3202,6,60.17,-47270.74,-145677.30
3202,7,70.16,-47263.52,-145684.20
3202,8,80.12,-47256.35,-145691.12
3202,9,90.08,-47249.30,-145698.16
3202,10,100.26,-47242.18,-145705.43
3202,11,110.32,-47235.26,-145712.74
3202,12,120.42,-47228.56,-145720.30
3202,13,130.54,-47221.87,-145727.88
3202,14,140.66,-47215.42,-145735.69
3202,15,150.84,-47209.14,-145743.70
3301,1,10.05,-47199.57,-145761.78
3301,2,20.12,-47193.77,-145770.02
3301,3,30.20,-47188.08,-145778.34
3301,4,40.29,-47182.62,-145786.83
3302,1,10.11,-47196.89,-145759.89
3302,2,20.25,-47191.09,-145768.22
3302,3,30.41,-47185.69,-145776.82
3302,4,40.57,-47180.35,-145785.46
3401,1,10.01,-47171.44,-145803.47
3401,2,19.97,-47166.77,-145812.28
3401,3,29.98,-47162.12,-145821.13
3401,4,39.98,-47157.78,-145830.14
3401,5,49.97,-47153.46,-145839.15
3401,6,59.96,-47149.33,-145848.25
3501,1,9.92,-47141.56,-145866.56
3501,2,19.90,-47137.79,-145875.79
3501,3,29.87,-47134.35,-145885.16
3501,4,39.97,-47130.88,-145894.64
3501,5,50.09,-47127.50,-145904.18
3501,6,60.18,-47124.28,-145913.74
3501,7,70.28,-47121.17,-145923.35
3501,8,80.35,-47118.12,-145932.95
3601,1,10.13,-47113.70,-145952.80
3601,2,20.21,-47112.01,-145962.74
3601,3,30.26,-47109.68,-145972.51
3601,4,40.31,-47107.47,-145982.31
3601,5,50.27,-47105.30,-145992.04
3601,6,60.24,-47103.24,-146001.80
3602,1,10.04,-47112.11,-145952.38
3602,2,20.09,-47109.36,-145962.05
3602,3,30.14,-47106.60,-145971.71
3602,4,40.18,-47104.08,-145981.43
3602,5,50.15,-47101.54,-145991.07
3602,6,60.11,-47098.92,-146000.68
3801,1,9.96,-47091.67,-146029.65
3801,2,19.92,-47089.26,-146039.32
3801,3,29.88,-47087.03,-146049.03
3801,4,39.84,-47084.67,-146058.71
3901,1,9.96,-47079.99,-146078.09
3901,2,21.19,-47077.30,-146089.00
4001,1,11.02,-47072.09,-146110.58
4001,2,21.96,-47069.35,-146121.17
4001,3,32.74,-47065.83,-146131.36
4001,4,43.53,-47061.00,-146141.01
4101,1,10.50,-47047.20,-146156.82
4101,2,20.92,-47038.63,-146162.72
4101,3,31.40,-47029.07,-146167.03
4201,1,7.70,-47014.38,-146170.41
4201,2,15.52,-47006.57,-146170.80
4201,3,23.28,-46998.81,-146170.76
4201,4,31.05,-46991.06,-146170.21
4201,5,39.01,-46983.12,-146169.67
4401,1,8.05,-46959.02,-146167.81
4401,2,16.11,-46950.98,-146167.25
4401,3,26.29,-46940.83,-146166.50
4501,1,10.11,-46920.69,-146164.88
4501,2,20.26,-46910.58,-146163.91
4501,3,30.05,-46900.85,-146162.83
4501,4,40.10,-46890.90,-146161.49
4501,5,50.04,-46881.06,-146160.05
4501,6,60.18,-46871.07,-146158.31
4701,1,7.90,-49708.76,-143541.84
4701,2,18.03,-49701.00,-143548.35
4701,3,28.16,-49693.42,-143555.07
4701,4,38.29,-49685.88,-143561.83
4701,5,48.82,-49678.18,-143569.02
4701,6,58.96,-49670.94,-143576.11
4701,7,69.87,-49663.21,-143583.81
4701,8,80.00,-49656.13,-143591.06
4701,9,90.09,-49649.43,-143598.60
4801,1,9.95,-49176.60,-144294.73
4801,2,19.90,-49170.87,-144302.87
4801,3,29.85,-49165.01,-144310.91
4801,4,39.81,-49159.11,-144318.93
4801,5,49.79,-49152.90,-144326.75
4801,6,59.76,-49146.96,-144334.75
4801,7,69.78,-49140.94,-144342.77
4801,8,79.80,-49135.07,-144350.89
4801,9,89.82,-49129.21,-144359.01
4801,10,99.84,-49123.50,-144367.24
4801,11,109.85,-49118.14,-144375.69
4901,1,9.81,-49035.29,-144498.80
4901,2,19.61,-49028.55,-144505.90
4901,3,29.38,-49021.66,-144512.84
4901,4,39.10,-49015.12,-144520.03
5001,1,10.00,-47380.96,-145575.17
5001,2,20.03,-47372.94,-145581.19
5001,3,30.06,-47364.86,-145587.14
5101,1,10.05,-47100.13,-146021.57
5101,2,20.06,-47098.54,-146031.45
5101,3,30.08,-47097.14,-146041.37
5101,4,40.06,-47095.20,-146051.16
5101,5,50.02,-47093.04,-146060.88
5101,6,59.97,-47090.63,-146070.54
5101,7,69.93,-47088.34,-146080.23
5301,1,10.16,-46869.52,-146171.32
5301,2,20.32,-46879.68,-146171.15
5301,3,30.39,-46889.74,-146171.27
5301,4,40.55,-46899.90,-146171.38
5301,5,50.59,-46909.94,-146171.79
5302,1,10.16,-46869.62,-146174.78
5302,2,20.32,-46879.78,-146174.52
5302,3,30.26,-46889.72,-146174.60
5302,4,40.42,-46899.88,-146174.81
5302,5,50.32,-46909.78,-146174.99
5501,1,10.16,-46940.28,-146173.79
5501,2,20.29,-46950.39,-146174.57
5501,3,30.51,-46960.56,-146175.49
5501,4,40.72,-46970.75,-146176.19
5501,5,50.94,-46980.94,-146176.94
5502,1,10.16,-46940.02,-146177.30
5502,2,20.26,-46950.11,-146177.95
5502,3,30.47,-46960.29,-146178.77
5502,4,40.69,-46970.47,-146179.56
5502,5,50.90,-46980.65,-146180.40
5601,1,10.36,-47001.54,-146177.83
5601,2,20.83,-47011.99,-146177.16
5601,3,31.18,-47022.23,-146175.68
5602,1,10.58,-47001.53,-146181.46
5602,2,21.47,-47012.42,-146181.11
5602,3,32.06,-47022.93,-146179.80
5701,1,10.61,-47042.13,-146168.38
5701,2,21.23,-47050.95,-146162.47
5701,3,30.59,-47057.76,-146156.04
5702,1,11.31,-47044.26,-146172.02
5702,2,22.61,-47053.64,-146165.72
5702,3,32.54,-47060.86,-146158.90
5801,1,9.31,-47068.50,-146140.79
5801,2,18.63,-47072.43,-146132.34
5801,3,27.82,-47075.58,-146123.72
5802,1,9.77,-47071.94,-146142.70
5802,2,19.52,-47076.09,-146133.87
5802,3,28.96,-47079.15,-146124.94
6001,1,9.03,-47082.97,-146097.44
6002,1,9.06,-47086.36,-146098.27
6101,1,9.01,-47086.96,-146079.87
6102,1,9.00,-47090.51,-146080.78
6301,1,9.96,-47094.10,-146050.87
6301,2,19.91,-47096.51,-146041.21
6301,3,29.87,-47098.97,-146031.56
6301,4,39.83,-47101.47,-146021.92
6302,1,9.95,-47097.48,-146051.75
6302,2,19.91,-47099.72,-146042.05
6302,3,29.88,-47102.01,-146032.35
6302,4,39.84,-47104.35,-146022.67
6303,1,9.95,-47102.43,-146053.04
6303,2,19.91,-47104.87,-146043.39
6303,3,29.87,-47107.07,-146033.67
6303,4,39.83,-47109.62,-146024.04
6401,1,9.96,-47106.11,-146002.54
6401,2,19.92,-47108.58,-145992.89
6401,3,29.87,-47111.09,-145983.26
6401,4,39.92,-47113.72,-145973.56
6401,5,49.97,-47116.39,-145963.88
6401,6,60.01,-47119.15,-145954.21
6401,7,70.10,-47122.11,-145944.57
6402,1,9.96,-47109.31,-146003.37
6402,2,19.92,-47111.83,-145993.74
6402,3,29.88,-47114.36,-145984.11
6402,4,39.92,-47117.06,-145974.43
6402,5,49.97,-47119.70,-145964.74
6402,6,60.02,-47122.53,-145955.09
6402,7,70.07,-47125.38,-145945.45
6403,1,9.97,-47114.58,-146004.73
6403,2,19.93,-47116.83,-145995.03
6403,3,29.88,-47119.22,-145985.37
6403,4,39.93,-47121.55,-145975.60
6403,5,50.01,-47123.30,-145965.67
6403,6,60.06,-47125.37,-145955.83
6403,7,70.18,-47126.83,-145945.83
6501,1,10.03,-47127.90,-145925.51
6501,2,20.04,-47131.11,-145916.02
6501,3,30.06,-47134.38,-145906.55
6501,4,40.07,-47137.73,-145897.12
6501,5,50.08,-47141.13,-145887.70
6501,6,59.94,-47144.61,-145878.48
6501,7,69.79,-47148.33,-145869.36
6501,8,79.67,-47152.02,-145860.19
6501,9,89.53,-47155.90,-145851.13
6501,10,99.37,-47159.96,-145842.16
6501,11,10.92,-47164.13,-145833.24
6501,12,119.07,-47168.51,-145824.43
6501,13,128.91,-47173.03,-145815.68
6501,14,138.77,-47177.69,-145806.99
6501,15,148.61,-47182.50,-145798.40
6501,16,158.60,-47187.78,-145789.92
6501,17,168.54,-47192.99,-145781.46
6501,18,178.48,-47198.36,-145773.10
6501,19,188.42,-47204.16,-145765.02
6502,1,10.00,-47131.33,-145926.61
6502,2,19.97,-47134.41,-145917.12
6502,3,29.97,-47137.46,-145907.60
6502,4,39.92,-47140.84,-145898.25
6502,5,49.89,-47144.26,-145888.88
6502,6,59.69,-47147.67,-145879.69
6502,7,69.49,-47151.30,-145870.59
6502,8,79.35,-47155.16,-145861.52
6502,9,89.16,-47159.02,-145852.50
6502,10,98.94,-47163.08,-145843.61
6502,11,108.71,-47167.30,-145834.78
6502,12,118.48,-47171.73,-145826.08
6502,13,128.24,-47176.08,-145817.34
6502,14,138.05,-47180.74,-145808.71
6502,15,147.82,-47185.59,-145800.23
6502,16,157.79,-47190.69,-145791.67
6502,17,167.63,-47195.82,-145783.26
6502,18,177.49,-47201.23,-145775.02
6502,19,187.36,-47206.87,-145766.93
6601,1,9.92,-47215.80,-145748.90
6601,2,19.85,-47222.00,-145741.15
6601,3,29.81,-47228.42,-145733.54
6601,4,39.76,-47234.97,-145726.04
6601,5,49.73,-47241.69,-145718.69
6601,6,59.65,-47248.57,-145711.54
6601,7,69.53,-47255.39,-145704.38
6601,8,79.49,-47262.44,-145697.34
6601,9,89.46,-47269.67,-145690.48
6601,10,99.41,-47276.83,-145683.57
6601,11,109.29,-47284.06,-145676.84
6602,1,9.81,-47218.66,-145751.14
6602,2,19.64,-47224.65,-145743.34
6602,3,29.52,-47230.98,-145735.75
6602,4,39.42,-47237.58,-145728.38
6602,5,49.33,-47244.18,-145720.98
6602,6,59.20,-47250.98,-145713.83
6602,7,68.96,-47257.80,-145706.84
6602,8,78.93,-47264.88,-145699.83
6602,9,88.89,-47271.99,-145692.84
6602,10,98.83,-47279.17,-145685.98
6602,11,108.59,-47286.26,-145679.28
6801,1,9.92,-47306.28,-145656.92
6801,2,19.88,-47313.69,-145650.26
6802,1,98.62,-47308.48,-145659.45
6802,2,19.82,-47316.00,-145652.91
6901,1,10.00,-47328.88,-145637.24
6901,2,20.00,-47336.46,-145630.71
6901,3,30.00,-47344.05,-145624.21
6901,4,40.00,-47351.59,-145617.63
6901,5,50.00,-47359.10,-145611.03
6902,1,10.00,-47331.23,-145639.94
6902,2,20.00,-47338.70,-145633.29
6902,3,30.00,-47346.16,-145626.63
6902,4,40.01,-47353.80,-145620.18
6902,5,50.00,-47361.56,-145613.87
7001,1,10.00,-47374.33,-145598.06
7001,2,20.00,-47381.82,-145591.43
7001,3,30.00,-47389.35,-145584.86
7001,4,40.00,-47396.98,-145578.38
7001,5,50.00,-47404.44,-145571.72
7001,6,60.00,-47412.04,-145565.23
7001,7,70.00,-47419.56,-145558.64
7002,1,10.00,-47376.58,-145600.66
7002,2,20.00,-47384.07,-145594.03
7002,3,30.00,-47391.75,-145587.62
7002,4,40.00,-47399.21,-145580.96
7002,5,50.00,-47406.82,-145574.47
7002,6,60.00,-47414.36,-145567.90
7002,7,70.00,-47421.81,-145561.23
7003,1,10.00,-47378.95,-145603.39
7003,2,20.00,-47386.33,-145596.63
7003,3,30.00,-47393.92,-145590.13
7003,4,40.01,-47401.59,-145583.71
7003,5,50.01,-47409.05,-145577.05
7003,6,60.01,-47416.57,-145570.46
7003,7,70.01,-47424.24,-145564.04
7101,1,10.00,-47434.74,-145545.62
7101,2,20.00,-47442.21,-145538.97
7101,3,30.00,-47449.79,-145532.45
7101,4,40.00,-47457.42,-145525.98
7101,5,50.00,-47465.03,-145519.50
7102,1,9.99,-47436.93,-145548.14
7102,2,19.99,-47444.49,-145541.60
7102,3,29.99,-47452.02,-145535.03
7102,4,39.99,-47459.64,-145528.55
7102,5,49.99,-47467.23,-145522.03
7103,1,9.99,-47439.26,-145550.84
7103,2,19.99,-47446.88,-145544.36
7103,3,30.00,-47454.31,-145537.66
7103,4,40.02,-47461.42,-145530.60
7103,5,50.04,-47468.55,-145523.56
7201,1,9.99,-47480.17,-145506.44
7202,1,9.99,-47482.38,-145508.99
7301,1,10.00,-47495.29,-145493.35
7301,2,20.00,-47502.81,-145486.76
7301,3,30.00,-47510.34,-145480.18
7301,4,39.99,-47517.82,-145473.55
7301,5,50.07,-47525.38,-145466.89
7301,6,60.07,-47532.77,-145460.14
7302,1,10.01,-47497.48,-145495.86
7302,2,20.01,-47505.04,-145489.31
7302,3,30.01,-47512.57,-145482.73
7302,4,40.01,-47520.18,-145476.25
7302,5,50.18,-47527.63,-145469.32
7302,6,60.20,-47535.08,-145462.61
7401,1,9.99,-47547.37,-145446.48
7401,2,20.08,-47554.67,-145439.52
7401,3,30.08,-47561.76,-145432.47
7401,4,40.16,-47568.69,-145425.15
7401,5,50.16,-47575.58,-145417.91
7401,6,60.22,-47582.29,-145410.41
7402,1,9.99,-47549.64,-145448.91
7402,2,20.19,-47556.96,-145441.81
7402,3,30.19,-47564.11,-145434.82
7402,4,40.37,-47571.14,-145427.46
7402,5,50.37,-47578.03,-145420.22
7402,6,60.51,-47584.82,-145412.68
7501,1,10.06,-47595.59,-145395.39
7501,2,20.09,-47602.15,-145387.80
7501,3,30.12,-47608.53,-145380.06
7501,4,40.15,-47614.77,-145372.22
7501,5,50.17,-47620.93,-145364.31
7501,6,60.18,-47627.21,-145356.51
7502,1,10.15,-47598.23,-145397.64
7502,2,20.22,-47604.66,-145389.88
7502,3,30.28,-47611.07,-145382.13
7502,4,40.34,-47617.27,-145374.21
7502,5,50.38,-47623.52,-145366.35
7502,6,60.41,-47629.77,-145358.51
7601,1,10.00,-47639.33,-145340.58
7601,2,20.00,-47645.47,-145332.68
7601,3,30.01,-47651.53,-145324.72
7601,4,40.01,-47657.61,-145316.79
7601,5,50.01,-47663.78,-145308.92
7601,6,60.01,-47669.88,-145300.98
7601,7,70.01,-47676.10,-145293.15
7601,8,80.01,-47682.16,-145285.20
7601,9,90.01,-47688.34,-145277.34
7601,10,100.01,-47694.37,-145269.36
7601,11,110.02,-47700.65,-145261.58
7601,12,120.02,-47706.68,-145253.59
7601,13,130.02,-47712.70,-145245.61
7601,14,140.02,-47718.86,-145237.73
7601,15,150.02,-47724.93,-145229.78
7601,16,160.02,-47731.11,-145221.93
7601,17,170.01,-47737.20,-145214.00
7601,18,180.01,-47743.30,-145206.08
7601,19,190.00,-47749.39,-145198.16
7601,20,200.00,-47755.54,-145190.27
7601,21,210.00,-47761.65,-145182.36
7601,22,219.99,-47767.68,-145174.38
7601,23,229.99,-47773.82,-145166.50
7601,24,239.99,-47779.94,-145158.60
7601,25,249.98,-47786.13,-145150.75
7601,26,259.98,-47792.08,-145142.71
7601,27,269.99,-47798.15,-145134.76
7601,28,279.99,-47804.33,-145126.89
7601,29,290.00,-47810.57,-145119.07
7601,30,300.00,-47816.53,-145111.03
7601,31,310.01,-47822.73,-145103.18
7601,32,320.01,-47828.78,-145095.22
7601,33,330.02,-47835.01,-145087.38
7601,34,340.02,-47840.95,-145079.33
7601,35,350.03,-47847.06,-145071.41
7601,36,360.03,-47853.27,-145063.56
7601,37,370.03,-47859.34,-145055.62
7601,38,380.03,-47865.36,-145047.64
7601,39,390.02,-47871.57,-145039.81
7602,1,10.01,-47642.05,-145342.68
7602,2,20.01,-47648.18,-145334.78
7602,3,30.01,-47654.24,-145326.82
7602,4,40.01,-47660.33,-145318.89
7602,5,50.01,-47666.50,-145311.01
7602,6,60.02,-47672.59,-145303.07
7602,7,70.02,-47678.82,-145295.25
7602,8,80.02,-47684.74,-145287.19
7602,9,90.02,-47690.83,-145279.26
7602,10,100.02,-47697.02,-145271.40
7602,11,110.02,-47703.12,-145263.48
7602,12,120.02,-47709.22,-145255.56
7602,13,130.02,-47715.48,-145247.76
7602,14,140.02,-47721.47,-145239.75
7602,15,150.02,-47727.72,-145231.94
7602,16,160.02,-47733.69,-145223.92
7602,17,170.02,-47739.81,-145216.01
7602,18,180.02,-47745.92,-145208.10
7602,19,190.01,-47752.06,-145200.22
7602,20,200.01,-47758.16,-145192.29
7602,21,210.01,-47764.21,-145184.34
7602,22,220.00,-47770.37,-145176.46
7602,23,230.00,-47776.48,-145168.55
7602,24,239.99,-47782.60,-145160.65
7602,25,249.99,-47788.71,-145152.74
7602,26,259.99,-47794.75,-145144.77
7602,27,269.99,-47800.95,-145136.92
7602,28,280.00,-47807.11,-145129.04
7602,29,290.00,-47813.21,-145121.10
7602,30,300.00,-47819.25,-145113.13
7602,31,310.01,-47825.34,-145105.20
7602,32,320.01,-47831.53,-145097.34
7602,33,330.02,-47837.59,-145089.38
7602,34,340.02,-47843.72,-145081.47
7602,35,350.03,-47849.72,-145073.46
7602,36,360.03,-47855.84,-145065.55
7602,37,370.03,-47861.85,-145057.56
7602,38,380.03,-47868.07,-145049.73
7602,39,390.02,-47874.22,-145041.85
7701,1,9.99,-47883.80,-145023.98
7701,2,19.99,-47889.84,-145016.02
7701,3,29.99,-47895.91,-145008.07
7701,4,39.98,-47901.97,-145000.12
7701,5,49.98,-47908.15,-144992.27
7701,6,59.98,-47914.27,-144984.36
7702,1,9.99,-47886.48,-145026.06
7702,2,19.99,-47892.52,-145018.09
7702,3,29.99,-47898.66,-145010.20
7702,4,39.98,-47904.73,-145002.26
7702,5,49.98,-47910.97,-144994.44
7702,6,59.98,-47917.07,-144986.52
7801,1,9.99,-47926.47,-144968.53
7801,2,19.98,-47932.62,-144960.66
7801,3,29.98,-47938.69,-144952.71
7801,4,39.97,-47944.83,-144944.83
7801,5,49.96,-47950.97,-144936.95
7801,6,59.96,-47957.09,-144929.05
7801,7,69.95,-47963.17,-144921.11
7801,8,79.94,-47969.33,-144913.25
7801,9,89.94,-47975.41,-144905.31
7801,10,99.94,-47981.60,-144897.46
7801,11,109.95,-47987.59,-144889.44
7801,12,119.95,-47993.80,-144881.60
7801,13,129.96,-47999.82,-144873.61
7801,14,139.96,-48005.86,-144865.63
7801,15,149.96,-48012.05,-144857.77
7802,1,9.99,-47929.11,-144970.57
7802,2,19.98,-47935.29,-144962.72
7802,3,29.98,-47941.30,-144954.73
7802,4,39.97,-47947.48,-144946.87
7802,5,49.96,-47953.60,-144938.97
7802,6,59.96,-47959.57,-144930.96
7802,7,69.95,-47965.80,-144923.14
7802,8,79.95,-47971.89,-144915.22
7802,9,89.94,-47978.09,-144907.38
7802,10,99.94,-47984.19,-144899.45
7802,11,109.95,-47990.34,-144891.57
7802,12,119.95,-47996.40,-144883.60
7802,13,129.96,-48002.40,-144875.60
7802,14,139.96,-48008.58,-144867.73
7802,15,149.97,-48014.68,-144859.80
7901,1,10.00,-48024.30,-144841.95
7901,2,20.00,-48030.43,-144834.05
7901,3,29.98,-48036.55,-144826.17
7901,4,39.98,-48042.84,-144818.39
7901,5,49.97,-48049.16,-144810.66
7901,6,59.94,-48055.86,-144803.28
7901,7,69.89,-48062.48,-144795.84
7902,1,10.00,-48026.88,-144843.95
7902,2,19.99,-48032.98,-144836.03
7902,3,29.95,-48039.24,-144828.28
7902,4,39.91,-48045.50,-144820.55
7902,5,49.83,-48051.92,-144812.99
7902,6,59.71,-48058.31,-144805.45
7902,7,69.56,-48065.00,-144798.21
8001,1,9.87,-48076.49,-144781.85
8001,2,19.84,-48083.95,-144775.24
8001,3,29.84,-48091.75,-144768.98
8001,4,39.64,-48099.65,-144763.18
8001,5,49.59,-48107.87,-144757.57
8001,6,59.54,-48116.31,-144752.30
8001,7,69.37,-48124.87,-144747.47
8001,8,79.39,-48133.82,-144742.96
8001,9,89.28,-48142.86,-144738.94
8001,10,99.08,-48151.93,-144735.22
8001,11,109.10,-48161.37,-144731.87
8002,1,9.65,-48078.85,-144784.54
8002,2,19.53,-48086.26,-144778.00
8002,3,29.49,-48094.04,-144771.80
8002,4,38.98,-48101.73,-144766.22
8002,5,48.81,-48109.85,-144760.69
8002,6,58.67,-48118.28,-144755.58
8002,7,68.23,-48126.60,-144750.87
8002,8,78.25,-48135.56,-144746.39
8002,9,87.94,-48144.35,-144742.29
8002,10,97.46,-48153.11,-144738.56
8002,11,107.48,-48162.57,-144735.26
8101,1,10.01,-48180.40,-144726.33
8101,2,19.86,-48190.00,-144724.14
8101,3,29.79,-48199.77,-144722.39
8101,4,39.95,-48209.82,-144720.89
8101,5,50.13,-48219.91,-144719.53
8101,6,60.33,-48230.03,-144718.30
8101,7,70.54,-48240.21,-144717.49
8102,1,10.01,-48181.40,-144730.03
8102,2,19.62,-48190.73,-144727.76
8102,3,29.43,-48200.33,-144725.77
8102,4,39.49,-48210.29,-144724.29
8102,5,49.59,-48220.31,-144723.01
8102,6,59.72,-48230.38,-144721.93
8102,7,69.89,-48240.52,-144721.11
8201,1,10.23,-48260.61,-144715.87
8201,2,20.48,-48270.82,-144715.06
8201,3,30.72,-48281.03,-144714.27
8201,4,40.96,-48291.24,-144713.49
8201,5,51.20,-48301.46,-144712.74
8201,6,61.30,-48311.52,-144711.89
8201,7,71.40,-48321.59,-144710.99
8201,8,81.50,-48331.67,-144710.32
8201,9,91.61,-48341.73,-144709.51
8201,10,101.71,-48351.82,-144708.87
8201,11,111.81,-48361.88,-144707.95
8201,12,121.91,-48371.95,-144707.24
8201,13,132.01,-48382.02,-144706.42
8201,14,142.12,-48392.09,-144705.58
8202,1,10.23,-48260.89,-144719.36
8202,2,20.47,-48271.09,-144718.52
8202,3,30.71,-48281.31,-144717.77
8202,4,40.95,-48291.51,-144716.93
8202,5,51.19,-48301.72,-144716.10
8202,6,61.30,-48311.79,-144715.36
8202,7,71.40,-48321.86,-144714.57
8202,8,81.50,-48331.92,-144713.65
8202,9,91.60,-48342.00,-144712.91
8202,10,101.70,-48352.07,-144712.13
8202,11,111.81,-48362.13,-144711.24
8202,12,121.91,-48372.20,-144710.46
8202,13,132.01,-48382.28,-144709.73
8202,14,142.11,-48392.35,-144708.88
8301,1,9.99,-48412.12,-144703.93
